id_eleve,id_question,note,absence,sous_categorie,categorie,id_groupe
15312,1,1.0,0,Clefs,Modélisation dimensionnelle,2
15312,2,1.0,0,Clefs,Modélisation dimensionnelle,2
15312,3,1.0,0,Composants,Architecture,2
15312,4,0.0,0,Composants,Architecture,2
15312,5,0.0,0,Dimension conforme,Modélisation dimensionnelle,2
15312,6,1.0,0,Tableaux de bord,Tableaux de bord,2
15312,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,2
15312,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,2
15312,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,2
15312,10,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,2
15312,11,1.0,0,Table de fait,Modélisation dimensionnelle,2
15312,12,0.0,0,Table de fait,Modélisation dimensionnelle,2
15312,13,1.0,0,Grain,Modélisation dimensionnelle,2
15312,14,0.0,0,Mise à jour,Architecture,2
15312,15,1.0,0,OLAP,Architecture,2
15312,16,0.0,0,OLTP,Architecture,2
15312,17,1.0,0,Redondance,Modélisation dimensionnelle,2
15312,18,0.0,0,Schéma,Modélisation dimensionnelle,2
15312,19,1.0,0,SCRUM,Gestion de projet,2
9723,0,0.0,0,Architecture en bus,Modélisation dimensionnelle,9
9723,1,0.0,0,Clefs,Modélisation dimensionnelle,9
9723,2,1.0,0,Clefs,Modélisation dimensionnelle,9
9723,3,1.0,0,Composants,Architecture,9
9723,4,1.0,0,Composants,Architecture,9
9723,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,9
9723,6,1.0,0,Tableaux de bord,Tableaux de bord,9
9723,7,1.0,0,Dimension dégénérée,Modélisation dimensionnelle,9
9723,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,9
9723,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,9
9723,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,9
9723,11,1.0,0,Table de fait,Modélisation dimensionnelle,9
9723,12,1.0,0,Table de fait,Modélisation dimensionnelle,9
9723,13,1.0,0,Grain,Modélisation dimensionnelle,9
9723,14,0.0,0,Mise à jour,Architecture,9
9723,15,1.0,0,OLAP,Architecture,9
9723,16,1.0,0,OLTP,Architecture,9
9723,17,0.0,0,Redondance,Modélisation dimensionnelle,9
9723,18,1.0,0,Schéma,Modélisation dimensionnelle,9
9723,19,1.0,0,SCRUM,Gestion de projet,9
4394,0,0.0,0,Architecture en bus,Modélisation dimensionnelle,5
4394,1,1.0,0,Clefs,Modélisation dimensionnelle,5
4394,2,0.0,0,Clefs,Modélisation dimensionnelle,5
4394,3,1.0,0,Composants,Architecture,5
4394,4,0.0,0,Composants,Architecture,5
4394,5,0.0,0,Dimension conforme,Modélisation dimensionnelle,5
4394,6,0.0,0,Tableaux de bord,Tableaux de bord,5
4394,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,5
4394,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
4394,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
4394,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
4394,11,0.0,0,Table de fait,Modélisation dimensionnelle,5
4394,12,1.0,0,Table de fait,Modélisation dimensionnelle,5
4394,13,0.0,0,Grain,Modélisation dimensionnelle,5
4394,14,0.0,0,Mise à jour,Architecture,5
4394,15,0.0,0,OLAP,Architecture,5
4394,16,0.0,0,OLTP,Architecture,5
4394,17,1.0,0,Redondance,Modélisation dimensionnelle,5
4394,18,0.0,0,Schéma,Modélisation dimensionnelle,5
4394,19,0.0,0,SCRUM,Gestion de projet,5
7960,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,10
7960,1,1.0,0,Clefs,Modélisation dimensionnelle,10
7960,2,1.0,0,Clefs,Modélisation dimensionnelle,10
7960,3,1.0,0,Composants,Architecture,10
7960,4,1.0,0,Composants,Architecture,10
7960,5,0.0,0,Dimension conforme,Modélisation dimensionnelle,10
7960,6,1.0,0,Tableaux de bord,Tableaux de bord,10
7960,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,10
7960,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
7960,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
7960,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
7960,11,1.0,0,Table de fait,Modélisation dimensionnelle,10
7960,12,1.0,0,Table de fait,Modélisation dimensionnelle,10
7960,13,0.0,0,Grain,Modélisation dimensionnelle,10
7960,14,0.0,0,Mise à jour,Architecture,10
7960,15,1.0,0,OLAP,Architecture,10
7960,16,0.0,0,OLTP,Architecture,10
7960,17,0.0,0,Redondance,Modélisation dimensionnelle,10
7960,18,0.0,0,Schéma,Modélisation dimensionnelle,10
7960,19,1.0,0,SCRUM,Gestion de projet,10
14134,0,0.0,0,Architecture en bus,Modélisation dimensionnelle,6
14134,1,1.0,0,Clefs,Modélisation dimensionnelle,6
14134,2,1.0,0,Clefs,Modélisation dimensionnelle,6
14134,3,1.0,0,Composants,Architecture,6
14134,4,1.0,0,Composants,Architecture,6
14134,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,6
14134,6,1.0,0,Tableaux de bord,Tableaux de bord,6
14134,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,6
14134,8,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,6
14134,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,6
14134,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,6
14134,11,0.0,0,Table de fait,Modélisation dimensionnelle,6
14134,12,0.0,0,Table de fait,Modélisation dimensionnelle,6
14134,13,1.0,0,Grain,Modélisation dimensionnelle,6
14134,14,1.0,0,Mise à jour,Architecture,6
14134,15,1.0,0,OLAP,Architecture,6
14134,16,0.0,0,OLTP,Architecture,6
14134,17,0.0,0,Redondance,Modélisation dimensionnelle,6
14134,18,0.0,0,Schéma,Modélisation dimensionnelle,6
14134,19,1.0,0,SCRUM,Gestion de projet,6
14201,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,7
14201,1,0.0,0,Clefs,Modélisation dimensionnelle,7
14201,2,1.0,0,Clefs,Modélisation dimensionnelle,7
14201,3,1.0,0,Composants,Architecture,7
14201,4,1.0,0,Composants,Architecture,7
14201,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,7
14201,6,1.0,0,Tableaux de bord,Tableaux de bord,7
14201,7,1.0,0,Dimension dégénérée,Modélisation dimensionnelle,7
14201,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,7
14201,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,7
14201,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,7
14201,11,1.0,0,Table de fait,Modélisation dimensionnelle,7
14201,12,0.0,0,Table de fait,Modélisation dimensionnelle,7
14201,13,1.0,0,Grain,Modélisation dimensionnelle,7
14201,14,0.0,0,Mise à jour,Architecture,7
14201,15,1.0,0,OLAP,Architecture,7
14201,16,1.0,0,OLTP,Architecture,7
14201,17,1.0,0,Redondance,Modélisation dimensionnelle,7
14201,18,0.0,0,Schéma,Modélisation dimensionnelle,7
14201,19,1.0,0,SCRUM,Gestion de projet,7
4884,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,5
4884,1,1.0,0,Clefs,Modélisation dimensionnelle,5
4884,2,0.0,0,Clefs,Modélisation dimensionnelle,5
4884,3,1.0,0,Composants,Architecture,5
4884,4,1.0,0,Composants,Architecture,5
4884,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,5
4884,6,1.0,0,Tableaux de bord,Tableaux de bord,5
4884,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,5
4884,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
4884,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
4884,10,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
4884,11,1.0,0,Table de fait,Modélisation dimensionnelle,5
4884,12,1.0,0,Table de fait,Modélisation dimensionnelle,5
4884,13,0.0,0,Grain,Modélisation dimensionnelle,5
4884,14,0.0,0,Mise à jour,Architecture,5
4884,15,1.0,0,OLAP,Architecture,5
4884,16,0.0,0,OLTP,Architecture,5
4884,17,1.0,0,Redondance,Modélisation dimensionnelle,5
4884,18,1.0,0,Schéma,Modélisation dimensionnelle,5
4884,19,1.0,0,SCRUM,Gestion de projet,5
7471,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,3
7471,1,1.0,0,Clefs,Modélisation dimensionnelle,3
7471,2,1.0,0,Clefs,Modélisation dimensionnelle,3
7471,3,1.0,0,Composants,Architecture,3
7471,4,1.0,0,Composants,Architecture,3
7471,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,3
7471,6,1.0,0,Tableaux de bord,Tableaux de bord,3
7471,7,1.0,0,Dimension dégénérée,Modélisation dimensionnelle,3
7471,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,3
7471,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,3
7471,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,3
7471,11,1.0,0,Table de fait,Modélisation dimensionnelle,3
7471,12,1.0,0,Table de fait,Modélisation dimensionnelle,3
7471,13,0.0,0,Grain,Modélisation dimensionnelle,3
7471,14,1.0,0,Mise à jour,Architecture,3
7471,15,1.0,0,OLAP,Architecture,3
7471,16,1.0,0,OLTP,Architecture,3
7471,17,1.0,0,Redondance,Modélisation dimensionnelle,3
7471,18,1.0,0,Schéma,Modélisation dimensionnelle,3
7471,19,1.0,0,SCRUM,Gestion de projet,3
7848,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,10
7848,1,1.0,0,Clefs,Modélisation dimensionnelle,10
7848,2,1.0,0,Clefs,Modélisation dimensionnelle,10
7848,3,1.0,0,Composants,Architecture,10
7848,4,1.0,0,Composants,Architecture,10
7848,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,10
7848,6,1.0,0,Tableaux de bord,Tableaux de bord,10
7848,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,10
7848,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
7848,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
7848,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
7848,11,1.0,0,Table de fait,Modélisation dimensionnelle,10
7848,12,1.0,0,Table de fait,Modélisation dimensionnelle,10
7848,13,1.0,0,Grain,Modélisation dimensionnelle,10
7848,14,0.0,0,Mise à jour,Architecture,10
7848,15,0.0,0,OLAP,Architecture,10
7848,16,0.0,0,OLTP,Architecture,10
7848,17,0.0,0,Redondance,Modélisation dimensionnelle,10
7848,18,1.0,0,Schéma,Modélisation dimensionnelle,10
7848,19,1.0,0,SCRUM,Gestion de projet,10
11575,0,0.0,0,Architecture en bus,Modélisation dimensionnelle,4
11575,1,1.0,0,Clefs,Modélisation dimensionnelle,4
11575,2,1.0,0,Clefs,Modélisation dimensionnelle,4
11575,3,1.0,0,Composants,Architecture,4
11575,4,1.0,0,Composants,Architecture,4
11575,5,0.0,0,Dimension conforme,Modélisation dimensionnelle,4
11575,6,1.0,0,Tableaux de bord,Tableaux de bord,4
11575,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,4
11575,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,4
11575,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,4
11575,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,4
11575,11,1.0,0,Table de fait,Modélisation dimensionnelle,4
11575,12,0.0,0,Table de fait,Modélisation dimensionnelle,4
11575,13,1.0,0,Grain,Modélisation dimensionnelle,4
11575,14,1.0,0,Mise à jour,Architecture,4
11575,15,1.0,0,OLAP,Architecture,4
11575,16,1.0,0,OLTP,Architecture,4
11575,17,1.0,0,Redondance,Modélisation dimensionnelle,4
11575,18,0.0,0,Schéma,Modélisation dimensionnelle,4
11575,19,1.0,0,SCRUM,Gestion de projet,4
7800,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,2
7800,1,1.0,0,Clefs,Modélisation dimensionnelle,2
7800,2,1.0,0,Clefs,Modélisation dimensionnelle,2
7800,3,1.0,0,Composants,Architecture,2
7800,4,0.0,0,Composants,Architecture,2
7800,5,0.0,0,Dimension conforme,Modélisation dimensionnelle,2
7800,6,1.0,0,Tableaux de bord,Tableaux de bord,2
7800,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,2
7800,8,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,2
7800,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,2
7800,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,2
7800,11,1.0,0,Table de fait,Modélisation dimensionnelle,2
7800,12,0.0,0,Table de fait,Modélisation dimensionnelle,2
7800,13,0.0,0,Grain,Modélisation dimensionnelle,2
7800,14,1.0,0,Mise à jour,Architecture,2
7800,15,1.0,0,OLAP,Architecture,2
7800,16,0.0,0,OLTP,Architecture,2
7800,17,1.0,0,Redondance,Modélisation dimensionnelle,2
7800,18,0.0,0,Schéma,Modélisation dimensionnelle,2
7800,19,1.0,0,SCRUM,Gestion de projet,2
10228,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,10
10228,1,1.0,0,Clefs,Modélisation dimensionnelle,10
10228,2,1.0,0,Clefs,Modélisation dimensionnelle,10
10228,3,1.0,0,Composants,Architecture,10
10228,4,0.0,0,Composants,Architecture,10
10228,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,10
10228,6,1.0,0,Tableaux de bord,Tableaux de bord,10
10228,7,1.0,0,Dimension dégénérée,Modélisation dimensionnelle,10
10228,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
10228,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
10228,10,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
10228,11,1.0,0,Table de fait,Modélisation dimensionnelle,10
10228,12,1.0,0,Table de fait,Modélisation dimensionnelle,10
10228,13,1.0,0,Grain,Modélisation dimensionnelle,10
10228,14,0.0,0,Mise à jour,Architecture,10
10228,15,1.0,0,OLAP,Architecture,10
10228,16,0.0,0,OLTP,Architecture,10
10228,17,1.0,0,Redondance,Modélisation dimensionnelle,10
10228,18,1.0,0,Schéma,Modélisation dimensionnelle,10
10228,19,1.0,0,SCRUM,Gestion de projet,10
12406,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,5
12406,1,1.0,0,Clefs,Modélisation dimensionnelle,5
12406,2,1.0,0,Clefs,Modélisation dimensionnelle,5
12406,3,1.0,0,Composants,Architecture,5
12406,4,1.0,0,Composants,Architecture,5
12406,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,5
12406,6,1.0,0,Tableaux de bord,Tableaux de bord,5
12406,7,1.0,0,Dimension dégénérée,Modélisation dimensionnelle,5
12406,8,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
12406,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
12406,10,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
12406,11,1.0,0,Table de fait,Modélisation dimensionnelle,5
12406,12,0.0,0,Table de fait,Modélisation dimensionnelle,5
12406,13,1.0,0,Grain,Modélisation dimensionnelle,5
12406,14,0.0,0,Mise à jour,Architecture,5
12406,15,1.0,0,OLAP,Architecture,5
12406,16,1.0,0,OLTP,Architecture,5
12406,17,1.0,0,Redondance,Modélisation dimensionnelle,5
12406,18,1.0,0,Schéma,Modélisation dimensionnelle,5
12406,19,1.0,0,SCRUM,Gestion de projet,5
7239,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,4
7239,1,1.0,0,Clefs,Modélisation dimensionnelle,4
7239,2,1.0,0,Clefs,Modélisation dimensionnelle,4
7239,3,1.0,0,Composants,Architecture,4
7239,4,1.0,0,Composants,Architecture,4
7239,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,4
7239,6,1.0,0,Tableaux de bord,Tableaux de bord,4
7239,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,4
7239,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,4
7239,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,4
7239,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,4
7239,11,0.0,0,Table de fait,Modélisation dimensionnelle,4
7239,12,0.0,0,Table de fait,Modélisation dimensionnelle,4
7239,13,1.0,0,Grain,Modélisation dimensionnelle,4
7239,14,1.0,0,Mise à jour,Architecture,4
7239,15,1.0,0,OLAP,Architecture,4
7239,16,1.0,0,OLTP,Architecture,4
7239,17,1.0,0,Redondance,Modélisation dimensionnelle,4
7239,18,0.0,0,Schéma,Modélisation dimensionnelle,4
7239,19,1.0,0,SCRUM,Gestion de projet,4
9573,0,0.0,0,Architecture en bus,Modélisation dimensionnelle,6
9573,1,1.0,0,Clefs,Modélisation dimensionnelle,6
9573,2,1.0,0,Clefs,Modélisation dimensionnelle,6
9573,3,1.0,0,Composants,Architecture,6
9573,4,0.0,0,Composants,Architecture,6
9573,5,0.0,0,Dimension conforme,Modélisation dimensionnelle,6
9573,6,1.0,0,Tableaux de bord,Tableaux de bord,6
9573,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,6
9573,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,6
9573,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,6
9573,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,6
9573,11,1.0,0,Table de fait,Modélisation dimensionnelle,6
9573,12,0.0,0,Table de fait,Modélisation dimensionnelle,6
9573,13,1.0,0,Grain,Modélisation dimensionnelle,6
9573,14,1.0,0,Mise à jour,Architecture,6
9573,15,1.0,0,OLAP,Architecture,6
9573,16,0.0,0,OLTP,Architecture,6
9573,17,1.0,0,Redondance,Modélisation dimensionnelle,6
9573,18,0.0,0,Schéma,Modélisation dimensionnelle,6
9573,19,1.0,0,SCRUM,Gestion de projet,6
4623,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,5
4623,1,1.0,0,Clefs,Modélisation dimensionnelle,5
4623,2,1.0,0,Clefs,Modélisation dimensionnelle,5
4623,3,1.0,0,Composants,Architecture,5
4623,4,1.0,0,Composants,Architecture,5
4623,5,0.0,0,Dimension conforme,Modélisation dimensionnelle,5
4623,6,1.0,0,Tableaux de bord,Tableaux de bord,5
4623,7,1.0,0,Dimension dégénérée,Modélisation dimensionnelle,5
4623,8,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
4623,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
4623,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,5
4623,11,1.0,0,Table de fait,Modélisation dimensionnelle,5
4623,12,1.0,0,Table de fait,Modélisation dimensionnelle,5
4623,13,1.0,0,Grain,Modélisation dimensionnelle,5
4623,14,0.0,0,Mise à jour,Architecture,5
4623,15,1.0,0,OLAP,Architecture,5
4623,16,1.0,0,OLTP,Architecture,5
4623,17,0.0,0,Redondance,Modélisation dimensionnelle,5
4623,18,1.0,0,Schéma,Modélisation dimensionnelle,5
4623,19,1.0,0,SCRUM,Gestion de projet,5
11535,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,10
11535,1,1.0,0,Clefs,Modélisation dimensionnelle,10
11535,2,1.0,0,Clefs,Modélisation dimensionnelle,10
11535,3,1.0,0,Composants,Architecture,10
11535,4,1.0,0,Composants,Architecture,10
11535,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,10
11535,6,1.0,0,Tableaux de bord,Tableaux de bord,10
11535,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,10
11535,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
11535,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
11535,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
11535,11,1.0,0,Table de fait,Modélisation dimensionnelle,10
11535,12,0.0,0,Table de fait,Modélisation dimensionnelle,10
11535,13,1.0,0,Grain,Modélisation dimensionnelle,10
11535,14,0.0,0,Mise à jour,Architecture,10
11535,15,1.0,0,OLAP,Architecture,10
11535,16,0.0,0,OLTP,Architecture,10
11535,17,1.0,0,Redondance,Modélisation dimensionnelle,10
11535,18,1.0,0,Schéma,Modélisation dimensionnelle,10
11535,19,1.0,0,SCRUM,Gestion de projet,10
8992,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,10
8992,1,1.0,0,Clefs,Modélisation dimensionnelle,10
8992,2,1.0,0,Clefs,Modélisation dimensionnelle,10
8992,3,1.0,0,Composants,Architecture,10
8992,4,1.0,0,Composants,Architecture,10
8992,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,10
8992,6,0.0,0,Tableaux de bord,Tableaux de bord,10
8992,7,1.0,0,Dimension dégénérée,Modélisation dimensionnelle,10
8992,8,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
8992,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
8992,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,10
8992,11,1.0,0,Table de fait,Modélisation dimensionnelle,10
8992,12,0.0,0,Table de fait,Modélisation dimensionnelle,10
8992,13,1.0,0,Grain,Modélisation dimensionnelle,10
8992,14,0.0,0,Mise à jour,Architecture,10
8992,15,1.0,0,OLAP,Architecture,10
8992,16,1.0,0,OLTP,Architecture,10
8992,17,1.0,0,Redondance,Modélisation dimensionnelle,10
8992,18,0.0,0,Schéma,Modélisation dimensionnelle,10
8992,19,1.0,0,SCRUM,Gestion de projet,10
4579,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,1
4579,1,0.0,0,Clefs,Modélisation dimensionnelle,1
4579,2,1.0,0,Clefs,Modélisation dimensionnelle,1
4579,3,1.0,0,Composants,Architecture,1
4579,4,1.0,0,Composants,Architecture,1
4579,5,0.0,0,Dimension conforme,Modélisation dimensionnelle,1
4579,6,1.0,0,Tableaux de bord,Tableaux de bord,1
4579,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,1
4579,8,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,1
4579,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,1
4579,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,1
4579,11,1.0,0,Table de fait,Modélisation dimensionnelle,1
4579,12,0.0,0,Table de fait,Modélisation dimensionnelle,1
4579,13,0.0,0,Grain,Modélisation dimensionnelle,1
4579,14,1.0,0,Mise à jour,Architecture,1
4579,15,1.0,0,OLAP,Architecture,1
4579,16,1.0,0,OLTP,Architecture,1
4579,17,1.0,0,Redondance,Modélisation dimensionnelle,1
4579,18,1.0,0,Schéma,Modélisation dimensionnelle,1
4579,19,1.0,0,SCRUM,Gestion de projet,1
3095,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,1
3095,1,1.0,0,Clefs,Modélisation dimensionnelle,1
3095,2,1.0,0,Clefs,Modélisation dimensionnelle,1
3095,3,1.0,0,Composants,Architecture,1
3095,4,1.0,0,Composants,Architecture,1
3095,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,1
3095,6,1.0,0,Tableaux de bord,Tableaux de bord,1
3095,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,1
3095,8,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,1
3095,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,1
3095,10,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,1
3095,11,1.0,0,Table de fait,Modélisation dimensionnelle,1
3095,12,0.0,0,Table de fait,Modélisation dimensionnelle,1
3095,13,0.0,0,Grain,Modélisation dimensionnelle,1
3095,14,1.0,0,Mise à jour,Architecture,1
3095,15,1.0,0,OLAP,Architecture,1
3095,16,1.0,0,OLTP,Architecture,1
3095,17,1.0,0,Redondance,Modélisation dimensionnelle,1
3095,18,1.0,0,Schéma,Modélisation dimensionnelle,1
3095,19,1.0,0,SCRUM,Gestion de projet,1
3583,0,0.0,0,Architecture en bus,Modélisation dimensionnelle,6
3583,1,1.0,0,Clefs,Modélisation dimensionnelle,6
3583,2,1.0,0,Clefs,Modélisation dimensionnelle,6
3583,3,1.0,0,Composants,Architecture,6
3583,4,0.0,0,Composants,Architecture,6
3583,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,6
3583,6,1.0,0,Tableaux de bord,Tableaux de bord,6
3583,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,6
3583,8,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,6
3583,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,6
3583,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,6
3583,11,0.0,0,Table de fait,Modélisation dimensionnelle,6
3583,12,0.0,0,Table de fait,Modélisation dimensionnelle,6
3583,13,0.0,0,Grain,Modélisation dimensionnelle,6
3583,14,1.0,0,Mise à jour,Architecture,6
3583,15,1.0,0,OLAP,Architecture,6
3583,16,0.0,0,OLTP,Architecture,6
3583,17,1.0,0,Redondance,Modélisation dimensionnelle,6
3583,18,1.0,0,Schéma,Modélisation dimensionnelle,6
3583,19,1.0,0,SCRUM,Gestion de projet,6
14462,0,1.0,0,Architecture en bus,Modélisation dimensionnelle,1
14462,1,1.0,0,Clefs,Modélisation dimensionnelle,1
14462,2,1.0,0,Clefs,Modélisation dimensionnelle,1
14462,3,1.0,0,Composants,Architecture,1
14462,4,0.0,0,Composants,Architecture,1
14462,5,1.0,0,Dimension conforme,Modélisation dimensionnelle,1
14462,6,1.0,0,Tableaux de bord,Tableaux de bord,1
14462,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,1
14462,8,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,1
14462,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,1
14462,10,1.0,0,Évolution des dimensions,Modélisation dimensionnelle,1
14462,11,1.0,0,Table de fait,Modélisation dimensionnelle,1
14462,12,1.0,0,Table de fait,Modélisation dimensionnelle,1
14462,13,0.0,0,Grain,Modélisation dimensionnelle,1
14462,14,1.0,0,Mise à jour,Architecture,1
14462,15,1.0,0,OLAP,Architecture,1
14462,16,1.0,0,OLTP,Architecture,1
14462,17,1.0,0,Redondance,Modélisation dimensionnelle,1
14462,18,1.0,0,Schéma,Modélisation dimensionnelle,1
14462,19,1.0,0,SCRUM,Gestion de projet,1
9295,0,0.0,0,Architecture en bus,Modélisation dimensionnelle,3
9295,1,0.0,0,Clefs,Modélisation dimensionnelle,3
9295,2,0.0,0,Clefs,Modélisation dimensionnelle,3
9295,3,1.0,0,Composants,Architecture,3
9295,4,1.0,0,Composants,Architecture,3
9295,5,0.0,0,Dimension conforme,Modélisation dimensionnelle,3
9295,6,0.0,0,Tableaux de bord,Tableaux de bord,3
9295,7,0.0,0,Dimension dégénérée,Modélisation dimensionnelle,3
9295,8,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,3
9295,9,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,3
9295,10,0.0,0,Évolution des dimensions,Modélisation dimensionnelle,3
9295,11,0.0,0,Table de fait,Modélisation dimensionnelle,3
9295,12,0.0,0,Table de fait,Modélisation dimensionnelle,3
9295,13,0.0,0,Grain,Modélisation dimensionnelle,3
9295,14,0.0,0,Mise à jour,Architecture,3
9295,15,1.0,0,OLAP,Architecture,3
9295,16,1.0,0,OLTP,Architecture,3
9295,17,1.0,0,Redondance,Modélisation dimensionnelle,3
9295,18,0.0,0,Schéma,Modélisation dimensionnelle,3
9295,19,1.0,0,SCRUM,Gestion de projet,3
15276,0,0.0,0,Architecture en bus,Modélisation dimensionnelle,6
15276,1,1.0,0,Clefs,Modélisation dimensionnelle,6
15276,2,1.0,0,Clefs,Modélisation dimensionnelle,6
15276,3,1.0,0,Composants,Architecture,6
